filename,led_role,gauss_x,gauss_y,sigma_x,sigma_y,FWHM_px,centroid_x,centroid_y,peak of gauss,blob area,centroid_to_gauss_dist
range699_exp200_1.dng,central,623.130526881335,378.998256405386,1.6594275893781,1.72485026910674,3.98542269616003,622.955845990816,378.727658071353,122.813089815228,49,0.322082088750886
range699_exp200_10.dng,central,623.147168437936,378.977434668973,1.64492550677083,1.74706126183078,3.99556485440611,622.939393939394,378.746167557932,122.39044586972,48,0.310893420472827
range699_exp200_11.dng,central,623.121186047415,378.981372410065,1.65305251991782,1.74738635875544,4.00524668181325,622.906680805939,378.729939908095,122.30328613677,49,0.330500834594994
range699_exp200_12.dng,central,623.125577981808,378.956994189243,1.66456222049226,1.75305602617379,4.02528222449107,622.907703230387,378.712460063898,120.431747314492,49,0.327515413019374
range699_exp200_13.dng,central,623.152613234857,379.017650775068,1.67831861970312,1.72955781492692,4.01291691192355,622.964592274678,378.739270386266,119.595265992477,49,0.335927852873221
range699_exp200_14.dng,central,623.127516089957,378.968928928938,1.65802597992883,1.74402633696399,4.00688566689698,622.954722320481,378.760169791298,121.869413462624,49,0.270994583557989
range699_exp200_15.dng,central,623.13205659252,378.941397351546,1.66322231311255,1.76786841233298,4.04167459878799,622.900958466454,378.740859069933,119.900426634936,49,0.305977035517146
range699_exp200_16.dng,central,623.127866266282,378.978150242923,1.65892429836793,1.74591185682573,4.01019185414015,622.91973125884,378.750353606789,120.634771466851,50,0.308563589486165
range699_exp200_17.dng,central,623.137792548474,378.975636487606,1.66973511451091,1.73319638039067,4.00733784453752,622.914225202965,378.724673490999,122.032087462325,49,0.336102341026816
range699_exp200_18.dng,central,623.141532431086,378.968264044913,1.65852855362048,1.74913688138624,4.01363303915724,622.915987238568,378.720666430344,121.429334952508,49,0.334925682216576
range699_exp200_19.dng,central,623.123057741145,378.956429359826,1.65330059081714,1.75192712646136,4.01102608137514,622.906638267661,378.712460063898,121.337063053786,49,0.326126364864002
range699_exp200_2.dng,central,623.134939574556,378.978797770387,1.67802538229689,1.74262329932712,4.02821965345946,622.904166666667,378.747569444444,121.08570849841,51,0.326684364079044
range699_exp200_20.dng,central,623.129890697084,378.968072452108,1.65898629001749,1.74262631258227,4.00629883323838,622.93728100911,378.700770847933,122.399907024097,50,0.329467205493891
range699_exp200_21.dng,central,623.134301310193,378.965102914752,1.67387323347137,1.75575409736341,4.03922376624952,622.950106157112,378.761500353857,120.489411949384,49,0.274557566316108
range699_exp200_22.dng,central,623.143182061373,378.988223123637,1.67771456042899,1.75190727387135,4.03901138065787,622.963055062167,378.763055062167,119.69317473407,49,0.288351160478159
range699_exp200_23.dng,central,623.133880479408,378.942706669331,1.66965313519689,1.75140822268494,4.02913745472898,622.908738548273,378.708949964764,121.295724303142,49,0.32454750975037
range699_exp200_24.dng,central,623.144299712916,378.979400739585,1.67086341412823,1.74346779093115,4.02097209753589,622.906911142454,378.752468265162,121.518055826214,49,0.32840779730961
range699_exp200_25.dng,central,623.139802292299,378.991019534866,1.64778037571972,1.73977975949473,3.99001342562123,622.930486944248,378.751235003529,121.634262467993,50,0.31829159021
range699_exp200_26.dng,central,623.130796053884,379.008817249279,1.65763481317675,1.73277538436711,3.99287875397917,622.909734513274,378.736637168142,121.817072408209,49,0.350642554896735
range699_exp200_27.dng,central,623.158125266566,378.967281085492,1.66447108424552,1.74142510583274,4.01115530301849,622.916019760056,378.722300635145,122.013378191915,49,0.344427782466599
