filename,led_role,gauss_x,gauss_y,sigma_x,sigma_y,FWHM_px,centroid_x,centroid_y,peak of gauss,blob area,centroid_to_gauss_dist
range0_exp50_1.dng,central,636.183121473783,425.190642656718,29.0140188578442,29.8781276053456,69.3475898517927,635.449778345411,430.105727850737,42.3973318267597,9434,4.96949238940881
range0_exp50_10.dng,central,636.231267713031,425.185876906864,29.045163869914,29.9511327570454,69.4709432799773,635.51399681504,430.10973267985,42.3184194390363,9431,4.97582487777355
range0_exp50_11.dng,central,636.265443571593,425.180699406078,29.0748123508434,29.9319886838148,69.482451603699,635.483804040243,430.102598965079,42.2798185957308,9490,4.98357859633688
range0_exp50_12.dng,central,636.235637651441,425.199052089539,28.9968616969747,29.865114607801,69.3121428641068,635.479647222652,430.122559183042,42.300762947945,9422,4.98120905284977
range0_exp50_13.dng,central,636.204625089385,425.145656834673,29.0219665612257,29.8719652865636,69.3494500140771,635.506791111276,430.155824013863,42.3576462732482,9447,5.05853214128675
range0_exp50_14.dng,central,636.247952328323,425.172190909675,29.0003324209937,29.9135308409876,69.3740283807595,635.534890200036,430.136381646969,42.2586775339155,9420,5.015141800092
range0_exp50_15.dng,central,636.21925603139,425.1847671533,29.0544549990525,29.914476690505,69.4379173874723,635.510069026171,430.062368195317,42.2868614933567,9410,4.92888812344691
range0_exp50_16.dng,central,636.229815797447,425.182175752041,29.0344739044558,29.9375494935473,69.4423148946315,635.477235732102,430.133961341594,42.2932972287119,9418,5.00864824874496
range0_exp50_17.dng,central,636.197602425782,425.165800953202,29.0045828694927,29.8452419254351,69.2973654570379,635.538508426958,430.111337328931,42.2894646152552,9429,4.98926196375246
range0_exp50_18.dng,central,636.25150101414,425.186886126822,29.015017467339,29.8688965739971,69.3377222849037,635.561789864978,430.078993919976,42.284146895048,9435,4.94048784323119
range0_exp50_19.dng,central,636.206563930114,425.198823571019,29.0846371408389,29.9456423805145,69.5101580657426,635.493974384988,430.110336389181,42.3308633598965,9464,4.96293683445575
range0_exp50_2.dng,central,636.215941333348,425.178036830989,29.0202801741674,29.903070450607,69.3846519698355,635.499793578123,430.154945806555,42.3434531460876,9452,5.02816970262333
range0_exp50_20.dng,central,636.240570837618,425.199462090268,28.9840326236708,29.908849677237,69.349541627567,635.56784452734,430.100467679973,42.2872866374661,9426,4.94696032719722
range0_exp50_21.dng,central,636.24772642484,425.213643738704,29.1411419687209,30.0252461460926,69.6707975459604,635.516672188455,430.109269482882,42.3509490523157,9405,4.94990825405841
range0_exp50_22.dng,central,636.251738845031,425.145466461482,29.0154813635191,29.9392311659429,69.422312413993,635.520403303127,430.130838462252,42.3093592409196,9427,5.03872857583285
range0_exp50_23.dng,central,636.225206076799,425.165045119877,29.0431768137803,29.9314882275817,69.4451608382847,635.587629567957,430.11433240584,42.2670557610425,9414,4.99018521135482
range0_exp50_24.dng,central,636.223616713396,425.154127357069,29.0081334998845,29.8888659981199,69.3535931377505,635.477973711307,430.121892093294,42.3090637830216,9428,5.02341218307278
range0_exp50_25.dng,central,636.265767225213,425.210797004699,29.0429306656479,29.9381311271263,69.4528141974739,635.533432695519,430.124429492016,42.3345891621577,9426,4.96790681110243
range0_exp50_26.dng,central,636.241441585441,425.153953371573,29.0039899351799,29.9188772747834,69.3846592780939,635.505701305409,430.120424806787,42.3028962107315,9423,5.02067249245067
