filename,led_role,gauss_x,gauss_y,sigma_x,sigma_y,FWHM_px,centroid_x,centroid_y,peak of gauss,blob area,centroid_to_gauss_dist
range466_exp200_1.dng,central,617.714023514491,379.979833890509,2.32760398972129,2.4300263271655,5.60297328476922,617.499303378614,379.567223963776,131.712816986287,89,0.465136204127679
range466_exp200_10.dng,central,617.731092473139,379.97961225461,2.33676706649121,2.41740452816974,5.59840816988154,617.508439545298,379.566138477437,132.466407323367,91,0.469611425207686
range466_exp200_11.dng,central,617.7195836955,379.951921677764,2.32706825019745,2.44036261145806,5.61479939535365,617.459130140464,379.516669487223,133.341552459741,94,0.507228275731462
range466_exp200_12.dng,central,617.719025455881,379.950658186573,2.34748404211734,2.44261059574868,5.64101116920203,617.469715065688,379.537621566286,131.576356297983,93,0.482446805727636
range466_exp200_13.dng,central,617.721058270209,379.970837453587,2.35021541806088,2.42266135679567,5.62027400569183,617.440585631597,379.560095335376,131.89514327954,94,0.497367056290057
range466_exp200_14.dng,central,617.705929784942,379.987502482777,2.33545897625142,2.4294740512512,5.6113655726973,617.480699948533,379.563561502831,132.220944906257,92,0.480056698408286
range466_exp200_15.dng,central,617.7104629507,379.956214349604,2.35180958897393,2.43395460085242,5.63563043540762,617.465667064236,379.534332935764,131.732677230316,93,0.487759114085278
range466_exp200_16.dng,central,617.730236464056,379.976415756143,2.32592163343935,2.4343322512444,5.60621768056574,617.486542088119,379.56266072347,132.506845340891,92,0.480187646577021
range466_exp200_17.dng,central,617.701866463029,379.97024599311,2.33470395164674,2.42806952940619,5.60880835864496,617.477604256049,379.560837480693,132.201646091493,92,0.46680709883077
range466_exp200_18.dng,central,617.712506615992,379.96338433892,2.33346474120222,2.43146749695289,5.6114592267542,617.454747647562,379.566809238666,132.210099008503,93,0.472981496412023
range466_exp200_19.dng,central,617.720359236845,379.975643175747,2.3335018344416,2.42476707388669,5.60345768630352,617.471591878519,379.574816584201,133.404984873624,92,0.471749038217172
range466_exp200_2.dng,central,617.721249457094,379.980929726748,2.34419957095136,2.43152452872797,5.62391908558075,617.48932171536,379.567572185204,132.372775119585,92,0.473977778526791
range466_exp200_20.dng,central,617.739166862496,379.953591088866,2.33888507412932,2.43475679648985,5.62166091836009,617.471626950111,379.548602777302,132.399972983046,91,0.485379374533735
range466_exp200_21.dng,central,617.706757903104,379.984928690252,2.34174911641024,2.43313955472179,5.62302517280817,617.454155955441,379.544644387318,131.845298441094,92,0.507600247609423
range466_exp200_22.dng,central,617.73596089523,379.972211428061,2.32530674682875,2.41815794042978,5.58606651572282,617.468271711092,379.524849527085,132.520624740607,92,0.521334988034394
range466_exp200_23.dng,central,617.705863532743,379.987017217941,2.34272845635245,2.41174438777185,5.59854748949891,617.460187553282,379.561295822677,132.984423824262,93,0.491523542945312
range466_exp200_24.dng,central,617.720848905713,379.966835739486,2.34356558211856,2.42483649300671,5.6151735193664,617.461960246744,379.54643591501,132.8562192051,91,0.493719910639277
range466_exp200_25.dng,central,617.721109416522,379.972685573831,2.31629854834461,2.41955520829816,5.57736066633488,617.477468180255,379.540935672515,133.285827256307,91,0.495750975083623
range466_exp200_26.dng,central,617.723319387614,379.964365392759,2.32721778769099,2.41845480292191,5.58862876779557,617.465552876335,379.547192559421,132.879353880119,91,0.490384285241874
